Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK51,OUT045,4433.304032653061
FDV31,OUT035,2851.631695876288
FDR04,OUT035,1559.3429752688164
FDR14,OUT049,796.6402682539683
DRC36,OUT010,425.93559145299145
FDE39,OUT019,281.48208181818165
FDP57,OUT049,1548.686152212389
FDE57,OUT046,2227.6349584158406
NCN18,OUT046,1548.686152212389
NCQ05,OUT018,2232.8470218487396
FDW47,OUT035,1857.3664076190466
FDV46,OUT035,2282.9788814814815
NCP29,OUT045,1103.1862133333332
FDE09,OUT018,1372.6884907407414
NCU06,OUT027,6280.890880000003
FDT19,OUT010,425.93559145299145
DRF15,OUT017,2453.7477006993004
DRI51,OUT013,2894.220710714287
NCX54,OUT013,1661.6931960784318
DRE01,OUT013,3358.023708737865
NCB07,OUT045,3216.79145106383
FDU50,OUT035,2017.4411908256889
FDG40,OUT035,583.8145788617884
FDW10,OUT018,2568.3328336448594
FDX51,OUT013,2824.530227586207
NCP17,OUT045,1103.1862133333332
FDP21,OUT035,3076.509492810457
FDL04,OUT045,1548.686152212389
FDV23,OUT013,2047.6653193798459
FDF24,OUT046,1243.0689297709923
FDH56,OUT027,3242.0620715328487
FDB51,OUT049,796.6402682539683
FDI58,OUT027,2517.882088484848
FDR20,OUT013,798.2176035398228
FDC51,OUT018,1752.2524400000002
FDB16,OUT027,2517.882088484848
FDE40,OUT049,796.6402682539683
NCM17,OUT035,677.1027476190475
FDU56,OUT035,3387.2047231707297
FDS32,OUT019,281.48208181818165
FDX02,OUT049,3717.6324421768704
FDT39,OUT027,4117.317712631577
FDE35,OUT017,935.0323883040938
NCI42,OUT019,584.7577647727273
DRL23,OUT046,1661.6931960784318
FDA10,OUT046,2047.6653193798459
FDA11,OUT013,1559.3429752688164
NCM06,OUT046,2222.6712822580653
NCT05,OUT035,4034.3003068965527
NCQ02,OUT010,482.69954262295073
NCY06,OUT049,1857.3664076190466
FDY56,OUT035,3717.6324421768704
FDL02,OUT035,1784.4287381818178
NCI06,OUT035,2851.631695876288
FDQ14,OUT045,2490.5268867052023
FDQ12,OUT017,4155.6477160220975
FDP36,OUT046,713.858654545455
FDK21,OUT027,6280.890880000003
FDO40,OUT045,2660.9504030303024
NCK54,OUT019,281.48208181818165
FDY09,OUT018,2568.3328336448594
NCW30,OUT049,4034.3003068965527
NCC55,OUT027,1378.2631852760744
FDE58,OUT018,1752.2524400000002
FDR39,OUT013,3387.2047231707297
FDU28,OUT049,3216.79145106383
FDH08,OUT017,4155.6477160220975
FDG35,OUT045,2568.3328336448594
FDG22,OUT049,583.8145788617884
FDC34,OUT035,2894.220710714287
FDP15,OUT018,3327.9525829268296
FDK34,OUT010,584.7577647727273
FDU45,OUT035,1800.19222295082
FDQ04,OUT027,1378.2631852760744
FDX22,OUT018,3327.9525829268296
FDB45,OUT017,1661.6931960784318
NCH43,OUT027,5329.314724444444
DRE60,OUT046,3358.023708737865
FDD17,OUT027,6280.890880000003
NCM54,OUT017,1857.3664076190466
NCH55,OUT013,1857.3664076190466
NCT06,OUT017,2894.220710714287
FDA48,OUT027,5329.314724444444
FDY58,OUT027,6280.890880000003
FDO25,OUT045,3739.280755555553
FDN50,OUT045,1559.3429752688164
FDH35,OUT035,2453.7477006993004
FDK09,OUT045,3739.280755555553
FDO16,OUT013,1481.8506141732287
FDW11,OUT045,1103.1862133333332
FDU47,OUT027,3242.0620715328487
NCQ42,OUT010,281.48208181818165
FDK55,OUT027,2517.882088484848
FDN08,OUT049,1800.19222295082
FDT57,OUT045,4155.6477160220975
FDJ12,OUT018,3327.9525829268296
DRL59,OUT017,713.858654545455
NCN53,OUT046,583.8145788617884
FDO51,OUT010,92.67548155339807
FDK56,OUT017,3216.79145106383
FDY12,OUT035,935.0323883040938
FDU15,OUT035,583.8145788617884
FDQ19,OUT046,4155.6477160220975
DRF15,OUT045,2453.7477006993004
DRE25,OUT019,219.21852093023253
FDK57,OUT018,1752.2524400000002
FDD33,OUT010,584.7577647727273
FDR34,OUT027,6280.890880000003
FDU04,OUT045,2282.9788814814815
FDE35,OUT019,165.91858165137612
NCD31,OUT035,2894.220710714287
FDJ56,OUT035,1548.686152212389
NCU53,OUT046,2611.4595423423425
FDD39,OUT035,3739.280755555553
NCU17,OUT019,219.21852093023253
FDJ20,OUT046,2140.5192583333323
NCW41,OUT018,2232.8470218487396
FDL52,OUT035,677.1027476190475
FDS39,OUT035,2282.9788814814815
DRJ47,OUT045,2568.3328336448594
FDP13,OUT010,92.67548155339807
DRK39,OUT010,219.21852093023253
FDF28,OUT010,281.48208181818165
FDB09,OUT045,1857.3664076190466
FDM51,OUT046,1559.3429752688164
DRM49,OUT018,798.2176035398228
DRF23,OUT013,2851.631695876288
DRH01,OUT035,3104.1898299065433
FDH12,OUT027,2517.882088484848
FDA28,OUT019,281.48208181818165
FDW37,OUT018,1259.5490513157888
FDF02,OUT046,1548.686152212389
DRL37,OUT046,677.1027476190475
NCF43,OUT046,2227.6349584158406
FDH08,OUT010,584.7577647727273
FDR34,OUT019,584.7577647727273
NCK19,OUT049,3216.79145106383
NCD55,OUT018,507.04640366972524
FDT27,OUT049,3739.280755555553
FDQ57,OUT045,2490.5268867052023
FDA47,OUT035,2611.4595423423425
DRG15,OUT027,1378.2631852760744
FDE05,OUT018,2232.8470218487396
FDN46,OUT046,1879.05405
FDX27,OUT027,2517.882088484848
FDT51,OUT045,1784.4287381818178
FDU33,OUT013,507.04640366972524
FDJ16,OUT027,1378.2631852760744
FDD20,OUT019,281.48208181818165
FDT36,OUT049,583.8145788617884
DRF15,OUT027,4117.317712631577
FDN52,OUT010,219.21852093023253
FDC22,OUT027,5329.314724444444
FDX15,OUT045,2894.220710714287
FDT13,OUT013,2778.989278
FDU04,OUT017,2282.9788814814815
FDU31,OUT019,584.7577647727273
FDW59,OUT027,2517.882088484848
NCO29,OUT046,2611.4595423423425
FDL15,OUT035,2660.9504030303024
FDI41,OUT049,2453.7477006993004
FDQ48,OUT049,1559.3429752688164
DRI39,OUT013,796.6402682539683
FDI08,OUT013,4034.3003068965527
FDC21,OUT049,1784.4287381818178
FDF58,OUT035,935.0323883040938
FDS08,OUT010,425.93559145299145
FDE47,OUT045,1857.3664076190466
NCP18,OUT019,346.8972837209303
NCR41,OUT013,1559.3429752688164
FDA27,OUT013,4034.3003068965527
FDA43,OUT035,3076.509492810457
FDA49,OUT045,1424.5946902777782
NCE55,OUT018,2851.631695876288
DRM49,OUT027,1378.2631852760744
FDF22,OUT027,5329.314724444444
FDQ15,OUT018,1259.5490513157888
NCS54,OUT017,2851.631695876288
NCY05,OUT013,507.04640366972524
FDR45,OUT046,4155.6477160220975
FDK57,OUT049,2047.6653193798459
FDF41,OUT010,584.7577647727273
FDV21,OUT046,2047.6653193798459
FDD51,OUT046,798.2176035398228
FDF33,OUT046,1879.05405
FDA38,OUT046,4155.6477160220975
FDR56,OUT045,3216.79145106383
NCN41,OUT017,1857.3664076190466
FDC60,OUT027,2517.882088484848
FDB47,OUT045,3739.280755555553
DRH01,OUT013,2568.3328336448594
FDW08,OUT046,1548.686152212389
FDF38,OUT027,1378.2631852760744
FDY32,OUT017,2611.4595423423425
FDG34,OUT049,1784.4287381818178
FDG47,OUT019,584.7577647727273
NCF18,OUT035,3216.79145106383
FDL39,OUT019,425.93559145299145
NCH55,OUT035,1857.3664076190466
DRJ35,OUT049,796.6402682539683
FDS44,OUT035,3739.280755555553
DRE01,OUT018,3327.9525829268296
FDY39,OUT013,3387.2047231707297
FDY32,OUT018,2232.8470218487396
FDR33,OUT027,3242.0620715328487
NCP50,OUT049,1259.5490513157888
FDZ47,OUT018,1372.6884907407414
FDU57,OUT049,2490.5268867052023
FDY44,OUT013,2824.530227586207
DRH59,OUT018,1103.1862133333332
FDB03,OUT027,6280.890880000003
FDY46,OUT045,3076.509492810457
FDM39,OUT045,2851.631695876288
FDY36,OUT035,1103.1862133333332
NCM55,OUT035,3387.2047231707297
FDJ50,OUT010,165.91858165137612
DRL60,OUT013,2490.5268867052023
NCJ54,OUT049,4155.6477160220975
FDX59,OUT017,583.8145788617884
FDI07,OUT013,2824.530227586207
DRF51,OUT010,92.67548155339807
FDM14,OUT017,1661.6931960784318
FDP21,OUT045,3076.509492810457
FDE40,OUT035,1103.1862133333332
FDE05,OUT035,2490.5268867052023
FDM13,OUT027,3242.0620715328487
FDC34,OUT027,4117.317712631577
NCI55,OUT018,1752.2524400000002
NCE43,OUT018,2232.8470218487396
FDW58,OUT018,1372.6884907407414
FDG60,OUT045,4155.6477160220975
FDV31,OUT017,2851.631695876288
FDR47,OUT013,3216.79145106383
FDM60,OUT019,92.67548155339807
NCF06,OUT018,3327.9525829268296
NCN26,OUT027,3242.0620715328487
FDQ59,OUT049,1259.5490513157888
FDF09,OUT046,583.8145788617884
NCS06,OUT017,4034.3003068965527
FDT44,OUT046,1800.19222295082
FDI19,OUT017,4155.6477160220975
FDT22,OUT017,935.0323883040938
NCF54,OUT027,4117.317712631577
DRG25,OUT045,3076.509492810457
FDB59,OUT017,2778.989278
FDQ37,OUT017,3216.79145106383
FDP56,OUT035,798.2176035398228
FDW44,OUT035,3104.1898299065433
FDJ26,OUT010,584.7577647727273
FDU43,OUT018,3327.9525829268296
FDW33,OUT045,1548.686152212389
NCX53,OUT027,3242.0620715328487
FDN56,OUT010,346.8972837209303
DRF15,OUT049,2453.7477006993004
FDO33,OUT017,2017.4411908256889
FDZ39,OUT010,219.21852093023253
NCJ19,OUT017,935.0323883040938
FDU01,OUT035,3387.2047231707297
FDT12,OUT035,3717.6324421768704
NCM18,OUT018,796.6402682539683
FDP19,OUT017,2047.6653193798459
NCR42,OUT049,583.8145788617884
FDN10,OUT046,1800.19222295082
FDG44,OUT017,935.0323883040938
FDQ10,OUT046,3104.1898299065433
DRH13,OUT049,1661.6931960784318
FDT52,OUT013,4155.6477160220975
FDM56,OUT045,1548.686152212389
NCO43,OUT010,219.21852093023253
NCV29,OUT035,2851.631695876288
NCF06,OUT013,4034.3003068965527
FDO50,OUT035,1424.5946902777782
FDT59,OUT013,4155.6477160220975
FDX40,OUT027,1378.2631852760744
FDE50,OUT017,2778.989278
FDX51,OUT017,3076.509492810457
NCD30,OUT018,1372.6884907407414
FDK15,OUT013,1548.686152212389
FDL12,OUT045,935.0323883040938
FDK46,OUT017,4433.304032653061
DRH49,OUT010,165.91858165137612
FDQ57,OUT046,2490.5268867052023
FDY59,OUT017,1481.8506141732287
FDO09,OUT018,3327.9525829268296
NCG30,OUT035,2047.6653193798459
FDM09,OUT017,2611.4595423423425
NCN17,OUT027,2517.882088484848
NCS42,OUT013,1481.8506141732287
FDD02,OUT019,281.48208181818165
FDE34,OUT013,3387.2047231707297
FDU38,OUT045,3216.79145106383
FDB33,OUT046,2894.220710714287
NCJ29,OUT017,1424.5946902777782
FDZ27,OUT035,798.2176035398228
FDI40,OUT013,1559.3429752688164
FDG22,OUT013,507.04640366972524
FDT51,OUT017,1784.4287381818178
FDF20,OUT018,2824.530227586207
FDV50,OUT035,2047.6653193798459
FDT02,OUT049,583.8145788617884
DRC49,OUT017,2490.5268867052023
FDF26,OUT049,2490.5268867052023
FDV52,OUT035,1800.19222295082
FDX59,OUT049,583.8145788617884
FDV25,OUT035,3717.6324421768704
FDW23,OUT027,1378.2631852760744
FDE53,OUT018,1372.6884907407414
FDA19,OUT017,1857.3664076190466
FDH22,OUT046,2047.6653193798459
NCO41,OUT013,1559.3429752688164
FDX12,OUT017,4155.6477160220975
FDF17,OUT013,2824.530227586207
FDS11,OUT045,3717.6324421768704
FDR51,OUT035,2490.5268867052023
FDT49,OUT010,219.21852093023253
FDC56,OUT013,2047.6653193798459
FDR13,OUT027,3242.0620715328487
FDQ60,OUT035,2140.5192583333323
FDN38,OUT049,4034.3003068965527
NCL29,OUT013,2222.6712822580653
FDO13,OUT027,4117.317712631577
FDE26,OUT018,2232.8470218487396
FDA31,OUT010,425.93559145299145
FDX14,OUT035,1103.1862133333332
FDA34,OUT045,2851.631695876288
FDF26,OUT013,2490.5268867052023
FDE38,OUT045,2611.4595423423425
DRI11,OUT046,2017.4411908256889
FDQ60,OUT027,3242.0620715328487
FDL21,OUT027,1378.2631852760744
DRC12,OUT027,5329.314724444444
FDC47,OUT046,3358.023708737865
FDE57,OUT045,1857.3664076190466
FDT14,OUT045,2140.5192583333323
NCZ53,OUT046,3076.509492810457
FDE28,OUT018,3327.9525829268296
FDR19,OUT035,2660.9504030303024
NCF54,OUT019,425.93559145299145
FDZ08,OUT046,1243.0689297709923
NCJ05,OUT018,2232.8470218487396
FDF59,OUT046,2047.6653193798459
NCO05,OUT035,1879.05405
FDW24,OUT018,713.858654545455
NCX42,OUT018,2232.8470218487396
NCA53,OUT035,798.2176035398228
FDI45,OUT019,425.93559145299145
FDG46,OUT046,2017.4411908256889
FDM20,OUT010,584.7577647727273
FDW11,OUT010,165.91858165137612
FDX08,OUT035,2851.631695876288
NCK17,OUT035,677.1027476190475
FDK32,OUT018,2232.8470218487396
NCA42,OUT035,2222.6712822580653
DRI01,OUT035,3104.1898299065433
NCL55,OUT049,4034.3003068965527
DRE25,OUT018,1372.6884907407414
FDD14,OUT017,3387.2047231707297
FDB10,OUT046,3358.023708737865
DRN11,OUT035,2490.5268867052023
FDP38,OUT018,713.858654545455
NCA30,OUT017,3216.79145106383
FDT15,OUT017,3387.2047231707297
NCP55,OUT018,796.6402682539683
FDF12,OUT035,2490.5268867052023
FDM21,OUT018,3327.9525829268296
FDX56,OUT035,3739.280755555553
FDF10,OUT017,2660.9504030303024
FDT32,OUT045,3076.509492810457
FDM51,OUT018,1372.6884907407414
NCR50,OUT018,2232.8470218487396
FDI19,OUT049,4155.6477160220975
FDX21,OUT017,1879.05405
FDR31,OUT035,2490.5268867052023
FDY02,OUT013,4034.3003068965527
NCA29,OUT045,3104.1898299065433
NCX17,OUT046,3358.023708737865
FDM12,OUT045,3076.509492810457
FDI53,OUT027,4117.317712631577
NCU30,OUT049,2611.4595423423425
FDC56,OUT027,3242.0620715328487
FDK27,OUT018,1752.2524400000002
NCK18,OUT017,2611.4595423423425
FDB52,OUT019,584.7577647727273
DRG25,OUT027,5329.314724444444
FDZ13,OUT049,713.858654545455
FDB57,OUT019,584.7577647727273
FDR40,OUT046,1481.8506141732287
NCO14,OUT019,92.67548155339807
NCN19,OUT045,2778.989278
FDQ28,OUT019,346.8972837209303
FDO13,OUT018,2232.8470218487396
FDK48,OUT013,1481.8506141732287
FDU07,OUT018,2232.8470218487396
FDW20,OUT046,2047.6653193798459
FDV12,OUT010,219.21852093023253
FDH24,OUT013,2453.7477006993004
FDV59,OUT049,3717.6324421768704
FDK57,OUT045,2047.6653193798459
FDL16,OUT027,1378.2631852760744
NCQ17,OUT046,2222.6712822580653
FDJ15,OUT018,3387.2047231707297
FDX24,OUT049,1259.5490513157888
FDT47,OUT046,1559.3429752688164
FDT10,OUT049,796.6402682539683
FDZ37,OUT018,1259.5490513157888
FDW43,OUT027,6280.890880000003
DRN36,OUT017,1559.3429752688164
FDJ14,OUT045,1243.0689297709923
FDA32,OUT013,3717.6324421768704
FDJ38,OUT019,482.69954262295073
FDQ57,OUT017,2490.5268867052023
NCQ41,OUT019,482.69954262295073
FDG56,OUT049,796.6402682539683
DRC13,OUT027,3242.0620715328487
FDV55,OUT035,2660.9504030303024
FDQ49,OUT045,2453.7477006993004
FDE29,OUT010,165.91858165137612
FDR03,OUT013,3358.023708737865
FDD45,OUT049,1259.5490513157888
FDN38,OUT010,584.7577647727273
FDT56,OUT046,935.0323883040938
FDT48,OUT045,3076.509492810457
FDU03,OUT049,3387.2047231707297
FDC56,OUT010,281.48208181818165
NCO43,OUT027,2517.882088484848
FDQ27,OUT017,1879.05405
FDR03,OUT046,3717.6324421768704
DRH23,OUT010,165.91858165137612
FDG22,OUT045,677.1027476190475
NCJ42,OUT013,1661.6931960784318
FDR24,OUT046,1424.5946902777782
FDW60,OUT035,2851.631695876288
FDJ08,OUT013,3216.79145106383
DRL59,OUT018,713.858654545455
FDG60,OUT010,584.7577647727273
FDW27,OUT017,2222.6712822580653
FDX14,OUT018,1259.5490513157888
FDC20,OUT013,796.6402682539683
NCS29,OUT018,3327.9525829268296
FDJ56,OUT046,1548.686152212389
FDB20,OUT019,165.91858165137612
FDL28,OUT027,6280.890880000003
FDW01,OUT018,2232.8470218487396
FDL03,OUT046,3076.509492810457
FDX22,OUT049,3717.6324421768704
FDJ21,OUT035,2660.9504030303024
FDR31,OUT045,2490.5268867052023
FDG21,OUT035,2660.9504030303024
FDS22,OUT027,1378.2631852760744
FDK08,OUT035,1559.3429752688164
FDE17,OUT018,2232.8470218487396
NCN30,OUT017,1559.3429752688164
FDT50,OUT046,1559.3429752688164
NCX42,OUT049,2611.4595423423425
FDJ12,OUT035,3717.6324421768704
NCA18,OUT027,3242.0620715328487
FDP23,OUT019,584.7577647727273
FDX12,OUT013,3358.023708737865
FDN40,OUT018,2232.8470218487396
FDV48,OUT035,1243.0689297709923
NCY54,OUT013,3104.1898299065433
FDL16,OUT010,92.67548155339807
FDR45,OUT018,3327.9525829268296
FDJ52,OUT046,2222.6712822580653
DRG01,OUT017,1243.0689297709923
FDP52,OUT013,3358.023708737865
FDU58,OUT017,3076.509492810457
FDL02,OUT045,1784.4287381818178
FDG28,OUT013,4155.6477160220975
FDA19,OUT035,1857.3664076190466
FDW46,OUT027,1378.2631852760744
NCD43,OUT049,1661.6931960784318
DRG39,OUT013,713.858654545455
NCF55,OUT049,583.8145788617884
FDJ07,OUT046,1800.19222295082
FDE08,OUT046,2660.9504030303024
FDP56,OUT019,92.67548155339807
FDT45,OUT045,935.0323883040938
FDF17,OUT018,2824.530227586207
FDX44,OUT046,1424.5946902777782
FDM28,OUT027,5329.314724444444
FDI36,OUT049,2824.530227586207
FDS07,OUT045,2017.4411908256889
FDD36,OUT045,1800.19222295082
FDW11,OUT046,935.0323883040938
FDN40,OUT049,2222.6712822580653
NCQ18,OUT049,1559.3429752688164
NCQ54,OUT017,2894.220710714287
NCS42,OUT045,1481.8506141732287
DRH39,OUT010,165.91858165137612
FDC09,OUT027,2517.882088484848
FDT08,OUT010,346.8972837209303
FDC08,OUT035,3739.280755555553
FDT20,OUT017,583.8145788617884
FDS35,OUT035,1103.1862133333332
FDX58,OUT018,3387.2047231707297
FDW58,OUT046,1548.686152212389
DRD27,OUT046,1559.3429752688164
FDH32,OUT019,219.21852093023253
FDS26,OUT035,4433.304032653061
FDQ31,OUT046,1481.8506141732287
FDP11,OUT018,3327.9525829268296
FDD58,OUT017,1559.3429752688164
FDM33,OUT045,3739.280755555553
FDZ16,OUT049,3216.79145106383
NCS29,OUT010,584.7577647727273
NCM18,OUT019,165.91858165137612
FDP11,OUT049,3739.280755555553
NCC42,OUT017,2227.6349584158406
DRM23,OUT046,3104.1898299065433
NCN55,OUT027,6280.890880000003
FDK46,OUT013,4433.304032653061
FDR01,OUT046,3076.509492810457
NCA05,OUT045,2453.7477006993004
NCP43,OUT017,2568.3328336448594
FDR12,OUT010,425.93559145299145
FDQ01,OUT013,4034.3003068965527
FDM13,OUT046,1857.3664076190466
FDQ19,OUT017,4155.6477160220975
FDK56,OUT019,482.69954262295073
NCX06,OUT010,482.69954262295073
FDO56,OUT027,3242.0620715328487
FDU45,OUT045,2017.4411908256889
FDI16,OUT019,165.91858165137612
FDL32,OUT046,2017.4411908256889
FDA07,OUT046,2140.5192583333323
FDA14,OUT045,2660.9504030303024
FDV46,OUT027,3242.0620715328487
NCO07,OUT035,3717.6324421768704
NCP41,OUT046,1661.6931960784318
FDY60,OUT018,1752.2524400000002
FDN38,OUT017,4034.3003068965527
FDO15,OUT046,1103.1862133333332
FDT60,OUT013,2047.6653193798459
FDA55,OUT035,3717.6324421768704
FDE02,OUT010,219.21852093023253
DRJ39,OUT049,3717.6324421768704
FDV34,OUT035,1103.1862133333332
FDS20,OUT027,5329.314724444444
FDF02,OUT027,2517.882088484848
FDW40,OUT017,2227.6349584158406
NCB43,OUT046,3216.79145106383
FDR58,OUT017,1481.8506141732287
DRJ59,OUT035,677.1027476190475
NCD30,OUT017,1559.3429752688164
FDE14,OUT017,1559.3429752688164
FDC28,OUT018,1372.6884907407414
FDU16,OUT018,1259.5490513157888
NCD19,OUT035,935.0323883040938
FDU21,OUT046,583.8145788617884
FDV59,OUT027,5329.314724444444
FDU03,OUT045,3387.2047231707297
FDC33,OUT010,584.7577647727273
NCR42,OUT035,583.8145788617884
DRH59,OUT035,1103.1862133333332
NCM31,OUT035,2227.6349584158406
FDS50,OUT035,3717.6324421768704
FDP39,OUT046,935.0323883040938
FDQ55,OUT013,1800.19222295082
FDV36,OUT019,281.48208181818165
FDI05,OUT027,2517.882088484848
FDS45,OUT027,2517.882088484848
FDA39,OUT045,677.1027476190475
FDC37,OUT010,281.48208181818165
FDJ60,OUT027,4117.317712631577
DRQ35,OUT046,1857.3664076190466
NCJ06,OUT046,1857.3664076190466
NCY42,OUT018,2232.8470218487396
DRM37,OUT049,2824.530227586207
FDR14,OUT045,713.858654545455
FDE51,OUT049,677.1027476190475
FDT33,OUT017,2611.4595423423425
FDR08,OUT013,2017.4411908256889
FDE36,OUT010,425.93559145299145
FDL22,OUT019,219.21852093023253
FDR44,OUT013,2140.5192583333323
FDI56,OUT019,219.21852093023253
FDE47,OUT010,281.48208181818165
FDV27,OUT010,219.21852093023253
FDV10,OUT049,677.1027476190475
FDC40,OUT045,1243.0689297709923
NCX41,OUT013,3717.6324421768704
NCQ38,OUT027,2517.882088484848
FDV12,OUT027,2517.882088484848
FDE52,OUT017,1424.5946902777782
FDG20,OUT027,4117.317712631577
FDV16,OUT027,1378.2631852760744
FDI32,OUT017,2017.4411908256889
FDJ32,OUT049,796.6402682539683
FDN39,OUT018,2232.8470218487396
FDY34,OUT017,2611.4595423423425
FDC14,OUT035,677.1027476190475
FDA55,OUT017,3717.6324421768704
FDZ50,OUT010,482.69954262295073
DRG13,OUT049,2894.220710714287
FDP01,OUT013,2453.7477006993004
NCG54,OUT017,3104.1898299065433
FDM13,OUT045,1857.3664076190466
NCO18,OUT027,5329.314724444444
NCW41,OUT013,2894.220710714287
FDM52,OUT027,4117.317712631577
NCF55,OUT035,583.8145788617884
FDT09,OUT046,2282.9788814814815
NCM19,OUT035,1661.6931960784318
FDW12,OUT018,2232.8470218487396
FDP15,OUT019,584.7577647727273
FDK36,OUT045,713.858654545455
FDZ25,OUT035,3104.1898299065433
NCW06,OUT049,2824.530227586207
FDW60,OUT046,2851.631695876288
DRC49,OUT013,2490.5268867052023
NCT17,OUT035,3076.509492810457
NCN06,OUT018,2232.8470218487396
FDC45,OUT013,3104.1898299065433
DRJ47,OUT019,425.93559145299145
NCF06,OUT045,4034.3003068965527
FDE21,OUT010,281.48208181818165
DRG27,OUT013,507.04640366972524
FDW40,OUT049,2227.6349584158406
NCO53,OUT046,3387.2047231707297
FDE23,OUT049,677.1027476190475
FDQ16,OUT046,1661.6931960784318
FDS26,OUT045,4433.304032653061
FDZ13,OUT010,92.67548155339807
FDS14,OUT049,2222.6712822580653
FDC10,OUT045,1800.19222295082
FDY16,OUT049,3387.2047231707297
FDJ20,OUT035,2140.5192583333323
FDV43,OUT035,677.1027476190475
FDZ32,OUT027,2517.882088484848
FDR23,OUT046,2568.3328336448594
FDN24,OUT035,935.0323883040938
FDE34,OUT027,5329.314724444444
FDU31,OUT013,3717.6324421768704
FDW33,OUT018,1372.6884907407414
FDU26,OUT046,1800.19222295082
FDE20,OUT027,4117.317712631577
NCW05,OUT035,1548.686152212389
FDB22,OUT018,2232.8470218487396
FDO56,OUT046,1800.19222295082
FDA19,OUT027,3242.0620715328487
DRI39,OUT045,935.0323883040938
FDH52,OUT018,796.6402682539683
FDZ50,OUT035,3387.2047231707297
NCN42,OUT035,2453.7477006993004
FDB53,OUT013,2660.9504030303024
DRG11,OUT017,1879.05405
DRK11,OUT027,4117.317712631577
FDQ60,OUT017,2140.5192583333323
FDT36,OUT017,583.8145788617884
DRG25,OUT018,3387.2047231707297
DRJ23,OUT046,3076.509492810457
FDG05,OUT035,2222.6712822580653
NCK06,OUT018,1752.2524400000002
FDU52,OUT017,2222.6712822580653
FDW07,OUT018,1259.5490513157888
NCM17,OUT045,677.1027476190475
FDA22,OUT045,2611.4595423423425
NCA41,OUT018,2824.530227586207
FDF38,OUT035,677.1027476190475
FDH52,OUT046,935.0323883040938
FDY58,OUT019,584.7577647727273
FDZ16,OUT045,3216.79145106383
NCM18,OUT017,935.0323883040938
FDA22,OUT018,2232.8470218487396
NCJ43,OUT035,2851.631695876288
FDI34,OUT027,6280.890880000003
FDG56,OUT046,935.0323883040938
FDS34,OUT046,1800.19222295082
DRC01,OUT035,713.858654545455
FDQ04,OUT035,677.1027476190475
FDK04,OUT035,935.0323883040938
FDT51,OUT049,1784.4287381818178
FDV26,OUT017,3216.79145106383
FDS04,OUT049,2227.6349584158406
FDW43,OUT018,3327.9525829268296
FDQ28,OUT010,346.8972837209303
NCK06,OUT017,2282.9788814814815
FDS23,OUT018,1752.2524400000002
FDZ36,OUT019,482.69954262295073
FDE56,OUT018,796.6402682539683
FDW10,OUT027,4117.317712631577
NCN14,OUT045,3387.2047231707297
NCQ18,OUT045,1559.3429752688164
FDW08,OUT017,1548.686152212389
FDU43,OUT035,4155.6477160220975
FDR33,OUT010,281.48208181818165
FDM24,OUT010,346.8972837209303
NCZ05,OUT046,1548.686152212389
NCV41,OUT035,2017.4411908256889
FDV11,OUT018,2851.631695876288
NCY05,OUT035,583.8145788617884
FDV44,OUT018,2824.530227586207
FDW32,OUT049,1259.5490513157888
NCU18,OUT027,3242.0620715328487
NCC43,OUT035,4034.3003068965527
FDW19,OUT013,1784.4287381818178
FDN31,OUT035,3216.79145106383
FDI48,OUT045,713.858654545455
FDS24,OUT017,1424.5946902777782
FDF46,OUT049,2017.4411908256889
DRG23,OUT017,2490.5268867052023
FDG14,OUT018,2232.8470218487396
NCY30,OUT049,2568.3328336448594
FDO28,OUT018,1752.2524400000002
DRD24,OUT035,2227.6349584158406
FDI33,OUT049,1259.5490513157888
FDN32,OUT046,2778.989278
FDR16,OUT045,3739.280755555553
FDF26,OUT046,2222.6712822580653
NCN29,OUT018,713.858654545455
FDE20,OUT045,2611.4595423423425
FDA46,OUT046,3216.79145106383
FDU28,OUT045,3216.79145106383
FDQ48,OUT045,1559.3429752688164
FDV36,OUT013,2047.6653193798459
FDR14,OUT018,796.6402682539683
FDP23,OUT017,3717.6324421768704
FDP56,OUT013,713.858654545455
FDK48,OUT010,165.91858165137612
FDR48,OUT046,2490.5268867052023
NCY29,OUT049,796.6402682539683
FDM22,OUT018,796.6402682539683
DRJ01,OUT013,2611.4595423423425
FDZ43,OUT045,4155.6477160220975
FDV03,OUT035,2660.9504030303024
FDX11,OUT027,5329.314724444444
NCA41,OUT027,5329.314724444444
FDE38,OUT017,2611.4595423423425
FDI27,OUT018,798.2176035398228
FDN32,OUT013,2778.989278
NCN43,OUT017,2282.9788814814815
FDB47,OUT027,5329.314724444444
FDV03,OUT017,2894.220710714287
NCN30,OUT045,1559.3429752688164
NCV54,OUT010,281.48208181818165
FDV07,OUT013,1661.6931960784318
FDP07,OUT049,3216.79145106383
FDK48,OUT018,1103.1862133333332
FDM15,OUT019,346.8972837209303
FDY19,OUT027,3242.0620715328487
FDK46,OUT046,4433.304032653061
FDY11,OUT045,1103.1862133333332
FDH09,OUT046,713.858654545455
FDO08,OUT027,4117.317712631577
FDU14,OUT013,4433.304032653061
FDD22,OUT027,3242.0620715328487
FDM27,OUT017,2894.220710714287
FDL02,OUT027,2517.882088484848
NCA17,OUT035,2453.7477006993004
FDE38,OUT019,425.93559145299145
NCG07,OUT049,2824.530227586207
