Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCY17,OUT017,846.0453900576448
FDQ28,OUT035,2534.8207516186594
FDV35,OUT017,2589.502421665242
FDQ36,OUT013,661.5431148051948
FDD34,OUT018,2335.4373894847195
FDK51,OUT045,4168.930621025342
FDV31,OUT035,2834.9011301255355
FDR04,OUT035,1614.7237760051119
FDR14,OUT049,996.6024975650735
DRC36,OUT010,886.5589009292587
FDE39,OUT019,46.75230889870585
FDP57,OUT049,1781.9508910365316
FDE57,OUT046,2265.4614606483074
NCN18,OUT046,1753.9574988651934
NCQ05,OUT018,2100.7334711461544
FDW47,OUT035,1979.1496845545178
FDV46,OUT035,2263.404683300588
NCP29,OUT045,988.8284334185173
FDE09,OUT018,1515.078896248506
NCU06,OUT027,5055.945343947203
FDT19,OUT010,857.3904445662595
DRF15,OUT017,2557.507652456816
DRI51,OUT013,2726.351759612202
NCX54,OUT013,1690.564192468902
DRE01,OUT013,3810.843153351215
NCB07,OUT045,3056.271723772674
FDU50,OUT035,1928.0877212412233
FDG40,OUT035,646.2501426050987
FDW10,OUT018,2510.6360574870714
FDX51,OUT013,3164.9667038896787
NCP17,OUT045,1007.1123460477083
FDP21,OUT035,3085.0601235471777
FDL04,OUT045,1672.3726539506974
FDV23,OUT013,1998.1119668104704
FDF24,OUT046,1371.9770489543748
FDH56,OUT027,3323.49649477621
FDB51,OUT049,1124.4194182017716
FDI58,OUT027,3030.3145136034773
FDR20,OUT013,867.5631096904219
FDC51,OUT018,1751.7566481458766
FDB16,OUT027,2856.514574829531
FDE40,OUT049,1130.61591403435
NCM17,OUT035,762.3211508922939
FDU56,OUT035,2990.3078342281215
FDS32,OUT019,406.64976024983974
FDX02,OUT049,3648.3753409563196
FDT39,OUT027,3941.000072136778
FDE35,OUT017,1137.1306507364297
NCI42,OUT019,1421.8038777544778
DRL23,OUT046,1697.2114552787748
FDA10,OUT046,1939.803527598016
FDA11,OUT013,1586.755722981956
NCM06,OUT046,2439.984494893681
NCT05,OUT035,4100.592726233828
NCQ02,OUT010,1032.9851196267957
NCY06,OUT049,2146.394362561584
FDY56,OUT035,3646.536915890734
FDL02,OUT035,1765.23186148088
NCI06,OUT035,2861.619143646772
FDQ14,OUT045,2386.912134017603
FDQ12,OUT017,3761.0207190963292
FDP36,OUT046,852.3661354759531
FDK21,OUT027,5426.5193992034865
FDO40,OUT045,2354.198825252697
NCK54,OUT019,-32.54814354809059
FDY09,OUT018,2542.2268391150446
NCW30,OUT049,4201.986408098424
NCC55,OUT027,2045.0414671231679
FDE58,OUT018,1608.611297974772
FDR39,OUT013,2952.6280969620666
FDU28,OUT049,3098.7069231870655
FDH08,OUT017,3763.2046760673593
FDG35,OUT045,2829.2649242431717
FDG22,OUT049,749.0387768589449
FDC34,OUT035,2564.5843226074785
FDP15,OUT018,3744.868663013717
FDK34,OUT010,1877.1317020773456
FDU45,OUT035,1957.3930725459127
FDQ04,OUT027,2124.6798664547878
FDX22,OUT018,3102.066570548977
FDB45,OUT017,1819.6406495017432
NCH43,OUT027,4859.448068652067
DRE60,OUT046,3514.4574527800733
FDD17,OUT027,5193.363393810903
NCM54,OUT017,2153.9044695674793
NCH55,OUT013,2049.9786053254684
NCT06,OUT017,2747.1354587269193
FDA48,OUT027,4946.176535193769
FDY58,OUT027,5068.422530860766
FDO25,OUT045,3326.2446148802333
FDN50,OUT045,1573.2847346305741
FDH35,OUT035,2674.7840737010356
FDK09,OUT045,3580.4236164654567
FDO16,OUT013,1387.1044340664025
FDW11,OUT045,1043.6858333857244
FDU47,OUT027,3734.9088259448304
NCQ42,OUT010,120.4481477106558
FDK55,OUT027,2905.9718751134837
FDN08,OUT049,2004.5505138587898
FDT57,OUT045,3757.2403596209424
FDJ12,OUT018,3062.037682947734
DRL59,OUT017,1004.7115018018419
NCN53,OUT046,588.9880860098319
FDO51,OUT010,-1122.7848914263107
FDK56,OUT017,3119.6629020886207
FDY12,OUT035,948.9000851468941
FDU15,OUT035,724.7519437944536
FDQ19,OUT046,3894.7372578552504
DRF15,OUT045,2434.221972312788
DRE25,OUT019,-429.86748787384477
FDK57,OUT018,1635.0190774319556
FDD33,OUT010,1729.4401951483449
FDR34,OUT027,5120.848088100523
FDU04,OUT045,1951.3007429624327
FDE35,OUT019,-851.8050741572606
NCD31,OUT035,2625.5856803292268
FDJ56,OUT035,1641.7113725066374
NCU53,OUT046,2601.3917964653183
FDD39,OUT035,3452.0081650636544
NCU17,OUT019,-269.18936449134435
FDJ20,OUT046,2006.4803034986485
NCW41,OUT018,2205.8842752073965
FDL52,OUT035,750.4159452021626
FDS39,OUT035,2321.020887509141
DRJ47,OUT045,2739.493943743518
FDP13,OUT010,-1215.8588477794156
DRK39,OUT010,-584.9527771762964
FDF28,OUT010,154.8443405288246
FDB09,OUT045,2001.3674828689536
FDM51,OUT046,1665.9905777762247
DRM49,OUT018,492.60043032762815
DRF23,OUT013,2805.894383616594
DRH01,OUT035,2769.5825425394733
FDH12,OUT027,3172.8010655584208
FDA28,OUT019,148.06804026499861
FDW37,OUT018,1172.0590589505293
FDF02,OUT046,1664.2762368029719
DRL37,OUT046,718.5912994873313
NCF43,OUT046,2239.1540887008805
FDH08,OUT010,1713.1253109592174
FDR34,OUT019,1788.7342245619536
NCK19,OUT049,3159.6428996966733
NCD55,OUT018,426.8322242662603
FDT27,OUT049,3835.839996847389
FDQ57,OUT045,2347.027351357561
FDA47,OUT035,2667.846095450347
DRG15,OUT027,2471.5766411874197
FDE05,OUT018,2098.8213944076197
FDN46,OUT046,1651.6140008144876
FDX27,OUT027,2982.012011925978
FDT51,OUT045,1821.5004177746182
FDU33,OUT013,814.95577367843
FDJ16,OUT027,2423.5602145228318
FDD20,OUT019,81.35520848289065
FDT36,OUT049,667.5924661599223
DRF15,OUT027,3870.9896169794015
FDN52,OUT010,-470.4425819191399
FDC22,OUT027,4512.075271803981
FDX15,OUT045,2525.2896158768085
FDT13,OUT013,3012.3463837997547
FDU04,OUT017,2102.6234240433027
FDU31,OUT019,1581.4809666265962
FDW59,OUT027,2838.779718750521
NCO29,OUT046,2609.64741795646
FDL15,OUT035,2482.254577592425
FDI41,OUT049,2459.2150714169843
FDQ48,OUT049,1733.2852936705726
DRI39,OUT013,930.7820825724907
FDI08,OUT013,4033.6947923465127
FDC21,OUT049,1914.5000403461142
FDF58,OUT035,1092.1659831468892
FDS08,OUT010,918.2016916698653
FDE47,OUT045,1969.5929705546694
NCP18,OUT019,516.110784668912
NCR41,OUT013,1564.9029309192738
FDA27,OUT013,4092.907670923941
FDA43,OUT035,3130.9667621658878
FDA49,OUT045,1392.6418245161317
NCE55,OUT018,2527.7216972850147
DRM49,OUT027,2228.8921602315786
FDF22,OUT027,4845.943582099149
FDQ15,OUT018,1055.226192136463
NCS54,OUT017,2907.38515547884
NCY05,OUT013,630.3464746275424
FDR45,OUT046,3798.0471556147872
FDK57,OUT049,2041.591574543028
FDF41,OUT010,1980.6302864338911
FDV21,OUT046,2014.7412363199787
FDD51,OUT046,752.3338229321416
FDF33,OUT046,1778.5835924675198
FDA38,OUT046,3785.0429679438985
FDR56,OUT045,3128.3243422362384
NCN41,OUT017,2066.90806824558
FDC60,OUT027,2908.9047467966866
FDB47,OUT045,3285.385851225416
DRH01,OUT013,2794.3821359697668
FDW08,OUT046,1673.7365883175296
FDF38,OUT027,2168.8934834755046
FDY32,OUT017,2724.561185021293
FDG34,OUT049,1909.5907337859242
FDG47,OUT019,2222.2754113949086
NCF18,OUT035,3027.190249359264
FDL39,OUT019,1021.1070023622506
NCH55,OUT035,2045.4206724084158
DRJ35,OUT049,1085.9047197746095
FDS44,OUT035,3848.8099441719874
DRE01,OUT018,3495.245783763129
FDY39,OUT013,3009.1953978079
FDY32,OUT018,2289.337891032029
FDR33,OUT027,3248.751084676551
NCP50,OUT049,1397.6721711091818
FDZ47,OUT018,1351.308955074991
FDU57,OUT049,2564.6446326682244
FDY44,OUT013,3166.1109422875174
DRH59,OUT018,917.4583510948218
FDB03,OUT027,5269.594288099842
FDY46,OUT045,2957.6652730640244
FDM39,OUT045,2813.5728875104173
FDY36,OUT035,1287.0727830406881
NCM55,OUT035,2947.233655883024
FDJ50,OUT010,-1020.4779445311835
DRL60,OUT013,2432.377611444109
NCJ54,OUT049,3745.7714547869455
FDX59,OUT017,732.3590458912605
FDI07,OUT013,3228.637318146619
DRF51,OUT010,-1299.695924358875
FDM14,OUT017,1920.0761323825118
FDP21,OUT045,3027.0062852602573
FDE40,OUT035,1122.1409159449076
FDE05,OUT035,2445.5056517990865
FDM13,OUT027,3578.277031539702
FDC34,OUT027,3967.1030097709117
NCI55,OUT018,1675.2039923826917
NCE43,OUT018,2373.533432683422
FDW58,OUT018,1458.1233103303975
FDG60,OUT045,3697.2929965914836
FDV31,OUT017,2937.3829024981737
FDR47,OUT013,3106.4117672159437
FDM60,OUT019,-1162.8514772303265
NCF06,OUT018,3791.244955365331
NCN26,OUT027,3302.497935346267
FDQ59,OUT049,1535.230096110465
FDF09,OUT046,644.3697815653202
NCS06,OUT017,4295.0189739373145
FDT44,OUT046,1884.360365623975
FDI19,OUT017,4004.069580643835
FDT22,OUT017,1124.0231350135905
NCF54,OUT027,4144.504151040989
DRG25,OUT045,2936.375060075789
FDB59,OUT017,3280.3468669517697
FDQ37,OUT017,3220.593626716031
FDP56,OUT035,862.5959089407547
FDW44,OUT035,2833.6913455896515
FDJ26,OUT010,1520.9417486404834
FDU43,OUT018,3517.9106091639883
FDW33,OUT045,1675.1803835026594
NCX53,OUT027,3721.925642202037
FDN56,OUT010,446.17034198311575
DRF15,OUT049,2514.7879239932645
FDO33,OUT017,1975.630179051343
FDZ39,OUT010,-188.37575439175703
NCJ19,OUT017,1018.8104502492845
FDU01,OUT035,3019.919500925738
FDT12,OUT035,3645.4783559779958
NCM18,OUT018,715.4413418408581
FDP19,OUT017,2182.2927905613565
NCR42,OUT049,651.3178389262595
FDN10,OUT046,1910.4280915570812
FDG44,OUT017,1047.747556796724
FDQ10,OUT046,2736.4421289453117
DRH13,OUT049,1793.6307804383114
FDT52,OUT013,3950.7581568102983
FDM56,OUT045,1769.206079948381
NCO43,OUT010,-297.5040826733298
NCV29,OUT035,2839.1054985336555
NCF06,OUT013,4125.35337549895
FDO50,OUT035,1526.710695864626
FDT59,OUT013,3677.2937622942995
FDX40,OUT027,2073.7635826812634
FDE50,OUT017,3150.1832794578463
FDX51,OUT017,3319.033702153284
NCD30,OUT018,1293.65751651896
FDK15,OUT013,1648.1768260379538
FDL12,OUT045,1027.675003439252
FDK46,OUT017,4243.906312453442
DRH49,OUT010,-609.4765340519953
FDQ57,OUT046,2356.6952910510586
FDY59,OUT017,1665.5035232683017
FDO09,OUT018,3882.7250932314223
NCG30,OUT035,2033.4443196836967
FDM09,OUT017,2863.546805641664
NCN17,OUT027,3056.36066552136
NCS42,OUT013,1462.6988208910875
FDD02,OUT019,-15.971604433192397
FDE34,OUT013,2920.8610856432088
FDU38,OUT045,3043.4922470210972
FDB33,OUT046,2519.973994351944
NCJ29,OUT017,1531.8123302422196
FDZ27,OUT035,872.0181414672697
FDI40,OUT013,1670.9095815930948
FDG22,OUT013,723.3109587174856
FDT51,OUT017,1979.0439803429108
FDF20,OUT018,2880.6726493797723
FDV50,OUT035,1996.8181040935888
FDT02,OUT049,729.4123640061432
DRC49,OUT017,2436.5941238539626
FDF26,OUT049,2571.026668026379
FDV52,OUT035,1991.787873197106
FDX59,OUT049,709.8889873876996
FDV25,OUT035,3573.2025710118533
FDW23,OUT027,2107.200829323798
FDE53,OUT018,1469.2502551525133
FDA19,OUT017,2230.847218723556
FDH22,OUT046,2008.5152212589342
NCO41,OUT013,1595.5213654969325
FDX12,OUT017,4004.1308429453247
FDF17,OUT013,3164.3092532523438
FDS11,OUT045,3554.5238498464055
FDR51,OUT035,2463.4153694840934
FDT49,OUT010,-236.22841242298
FDC56,OUT013,1951.7380134406283
FDR13,OUT027,3371.9533575681276
FDQ60,OUT035,2017.9549695068724
FDN38,OUT049,4066.3611450748117
NCL29,OUT013,2509.4051028167733
FDO13,OUT027,4064.1797111852993
FDE26,OUT018,2018.4431958666435
FDA31,OUT010,815.7809881560727
FDX14,OUT035,1279.3992628167157
FDA34,OUT045,2770.061279170516
FDF26,OUT013,2521.956693618554
FDE38,OUT045,2648.7755355821987
DRI11,OUT046,1819.402705175737
FDQ60,OUT027,3385.6567456402217
FDL21,OUT027,2176.913286294631
DRC12,OUT027,4487.567623308414
FDC47,OUT046,3593.8895886160526
FDE57,OUT045,2235.5572957992254
FDT14,OUT045,1949.1369149626232
NCZ53,OUT046,2993.0627076293445
FDE28,OUT018,3392.5448482272786
FDR19,OUT035,2372.991937663393
NCF54,OUT019,839.6413345097021
FDZ08,OUT046,1353.6655135788642
NCJ05,OUT018,2156.5755036180108
FDF59,OUT046,2036.2782942402973
NCO05,OUT035,1651.1982445679807
FDW24,OUT018,562.8040553866468
NCX42,OUT018,2357.270252685492
NCA53,OUT035,844.4598445179563
FDI45,OUT019,922.8126316975518
FDG46,OUT046,1868.1477491766634
FDM20,OUT010,1938.8836512364026
FDW11,OUT010,-894.1396463171998
FDX08,OUT035,2908.4810910595766
NCK17,OUT035,720.6714182806362
FDK32,OUT018,2184.9233058404825
NCA42,OUT035,2574.0600369508647
DRI01,OUT035,2759.070823587076
NCL55,OUT049,4080.603490152353
DRE25,OUT018,1231.8435084697112
FDD14,OUT017,3029.0010363872702
FDB10,OUT046,3726.476638468449
DRN11,OUT035,2329.785215733351
FDP38,OUT018,584.0487520703329
NCA30,OUT017,3091.069067482908
FDT15,OUT017,3122.234030255215
NCP55,OUT018,653.8694690439419
FDF12,OUT035,2419.060475255013
FDM21,OUT018,3767.4501568265237
FDX56,OUT035,3350.2249828737054
FDF10,OUT017,2483.262448634988
FDT32,OUT045,3037.1761182045702
FDM51,OUT018,1409.7206649885586
NCR50,OUT018,2166.2370719739392
FDI19,OUT049,3931.797436634315
FDX21,OUT017,1878.5949559473534
FDR31,OUT035,2419.124148934624
FDY02,OUT013,4193.721427581973
NCA29,OUT045,2675.0179282127065
NCX17,OUT046,3621.865411900754
FDM12,OUT045,3048.303262420586
FDI53,OUT027,4031.5381412152265
NCU30,OUT049,2685.4414193779667
FDC56,OUT027,3381.053595300514
FDK27,OUT018,1712.1753087801394
NCK18,OUT017,2777.678285743172
FDB52,OUT019,2179.48705578488
DRG25,OUT027,4434.340098352606
FDZ13,OUT049,988.6563277826699
FDB57,OUT019,1696.4263563634252
FDR40,OUT046,1400.6214353920104
NCO14,OUT019,-1161.4490337816558
NCN19,OUT045,3000.4409059662285
FDQ28,OUT019,613.4805263728235
FDO13,OUT018,2352.0477903783412
FDK48,OUT013,1294.2221742879744
FDU07,OUT018,2158.939451839775
FDW20,OUT046,1974.100098097156
FDV12,OUT010,-281.9630428306298
FDH24,OUT013,2558.936934943711
FDV59,OUT049,3522.299097192331
FDK57,OUT045,1915.8868076172937
FDL16,OUT027,2194.741830188007
NCQ17,OUT046,2439.9174060790783
FDJ15,OUT018,2716.2189849903157
FDX24,OUT049,1613.8073368061634
FDT47,OUT046,1602.3190774476145
FDT10,OUT049,1143.7791814757447
FDZ37,OUT018,1202.2437763003195
FDW43,OUT027,5132.892246039574
DRN36,OUT017,1673.4669682597525
FDJ14,OUT045,1348.5395684355344
FDA32,OUT013,3481.6961480453383
FDJ38,OUT019,1166.1034254841627
FDQ57,OUT017,2487.1190709918624
NCQ41,OUT019,1151.2687753774633
FDG56,OUT049,1129.371422330607
DRC13,OUT027,3471.0511690458206
FDV55,OUT035,2358.612215147117
FDQ49,OUT045,2533.4554304481803
FDE29,OUT010,-945.935427060766
FDR03,OUT013,3332.0044892859273
FDD45,OUT049,1604.2915284716923
FDN38,OUT010,2061.5566053977345
FDT56,OUT046,992.03979630708
FDT48,OUT045,3169.5041478232783
FDU03,OUT049,3003.136035197733
FDC56,OUT010,-27.258904490894565
NCO43,OUT027,3031.15621541623
FDQ27,OUT017,1833.8529526275274
FDR03,OUT046,3318.0555946586633
DRH23,OUT010,-1074.9941342592197
FDG22,OUT045,685.5916260950946
NCJ42,OUT013,1686.0307913870859
FDR24,OUT046,1508.5567443975074
FDW60,OUT035,2905.2190888059176
FDJ08,OUT013,3039.386822406615
DRL59,OUT018,586.5687699251913
FDG60,OUT010,1760.7482156317371
FDW27,OUT017,2671.6330212276166
FDX14,OUT018,980.9199505379177
FDC20,OUT013,973.0652561753975
NCS29,OUT018,3859.254485715091
FDJ56,OUT046,1597.9866332332194
FDB20,OUT019,-637.84102654554
FDL28,OUT027,5110.589393711255
FDW01,OUT018,2144.2165710286345
FDL03,OUT046,3181.4528679487153
FDX22,OUT049,3466.5849841890986
FDJ21,OUT035,2405.25403347386
FDR31,OUT045,2393.741463678013
FDG21,OUT035,2487.5603479931106
FDS22,OUT027,2224.5460729880033
FDK08,OUT035,1686.4541191507644
FDE17,OUT018,2184.251515461001
NCN30,OUT017,1673.3229513486453
FDT50,OUT046,1607.9228747240732
NCX42,OUT049,2692.208503980173
FDJ12,OUT035,3393.165014863916
NCA18,OUT027,3311.54889312606
FDP23,OUT019,1552.5453494958012
FDX12,OUT013,3885.0754233619095
FDN40,OUT018,2159.679074577467
FDV48,OUT035,1367.4354495126872
NCY54,OUT013,2714.6563722249107
FDL16,OUT010,-1183.1038101290858
FDR45,OUT018,3527.7674148353344
FDJ52,OUT046,2579.805355192113
DRG01,OUT017,1388.4045304631054
FDP52,OUT013,3725.700276188837
FDU58,OUT017,3157.7954521286115
FDL02,OUT045,1719.5889572815015
FDG28,OUT013,3936.5445621502686
FDA19,OUT035,2118.958428761165
FDW46,OUT027,2584.3045892462533
NCD43,OUT049,1747.690922350389
DRG39,OUT013,884.0853036052541
NCF55,OUT049,695.3231436278552
FDJ07,OUT046,1910.624055525047
FDE08,OUT046,2395.7963803651696
FDP56,OUT019,-1062.532215667404
FDT45,OUT045,877.7837384111417
FDF17,OUT018,2827.0629919071125
FDX44,OUT046,1431.479786151353
FDM28,OUT027,4313.899887342378
FDI36,OUT049,3279.4528276427372
FDS07,OUT045,1834.1463403060586
FDD36,OUT045,1889.9355673034167
FDW11,OUT046,1005.1170553915069
FDN40,OUT049,2560.0297842700356
NCQ18,OUT049,1633.8646672087457
NCQ54,OUT017,2774.062597826159
NCS42,OUT045,1445.1934951155672
DRH39,OUT010,-710.6454720710899
FDC09,OUT027,3174.6006081251116
FDT08,OUT010,493.1653396734593
FDC08,OUT035,3652.1342958083123
FDT20,OUT017,788.4188728410996
FDS35,OUT035,1097.9747394859205
FDX58,OUT018,2624.6923459975756
FDW58,OUT046,1703.1297149477582
DRD27,OUT046,1583.4148996293054
FDH32,OUT019,-327.7798243801358
FDS26,OUT035,4189.191122685112
FDQ31,OUT046,1459.1819801661559
FDP11,OUT018,3198.293925931427
FDD58,OUT017,1753.052152572522
FDM33,OUT045,3440.207139049087
FDZ16,OUT049,3220.648406432996
NCS29,OUT010,2231.783010369096
NCM18,OUT019,-944.4753977307139
FDP11,OUT049,3570.62060078284
NCC42,OUT017,2376.410669621704
DRM23,OUT046,2712.5196925323903
NCN55,OUT027,5208.015719348665
FDK46,OUT013,4113.228004971121
FDR01,OUT046,3200.7958983927433
NCA05,OUT045,2363.4140062700794
NCP43,OUT017,2949.1701191154107
FDR12,OUT010,846.3674336837087
FDQ01,OUT013,4096.795058080127
FDM13,OUT046,2106.0863587864797
FDQ19,OUT017,4037.9473171525246
FDK56,OUT019,1027.169670840059
NCX06,OUT010,971.8172850953092
FDO56,OUT027,3406.0940784440972
FDU45,OUT045,1847.9752231983016
FDI16,OUT019,-974.6240992935732
FDL32,OUT046,1845.5169035870938
FDA07,OUT046,2033.4452555157486
FDA14,OUT045,2336.9407775456534
FDV46,OUT027,3699.5979220310173
NCO07,OUT035,3408.2627101928597
NCP41,OUT046,1687.642618727163
FDY60,OUT018,2042.8837594472182
FDN38,OUT017,4146.377765791169
FDO15,OUT046,1277.2747556948825
FDT60,OUT013,1992.5904347658131
FDA55,OUT035,3642.6999596956466
FDE02,OUT010,-403.78532278215334
DRJ39,OUT049,3582.494276810757
FDV34,OUT035,1325.0924702687157
FDS20,OUT027,4381.389480449168
FDF02,OUT027,3102.7663921328462
FDW40,OUT017,2463.9013383881897
NCB43,OUT046,2927.689191686623
FDR58,OUT017,1623.4212492603112
DRJ59,OUT035,726.0458190176373
NCD30,OUT017,1718.0235511148508
FDE14,OUT017,1772.7395568266754
FDC28,OUT018,1469.0003080356828
FDU16,OUT018,1134.140268761774
NCD19,OUT035,965.7471402226361
FDU21,OUT046,656.5761191711343
FDV59,OUT027,4896.113805259508
FDU03,OUT045,2919.692789557772
FDC33,OUT010,1283.1735728759384
NCR42,OUT035,631.9242891075669
DRH59,OUT035,1265.7242842081237
NCM31,OUT035,2301.242675243037
FDS50,OUT035,3569.2410979649558
FDP39,OUT046,874.5061549858981
FDQ55,OUT013,1960.8283046310692
FDV36,OUT019,111.75916236958682
FDI05,OUT027,2733.079424156892
FDS45,OUT027,3228.7963453593816
FDA39,OUT045,665.6094715879809
FDC37,OUT010,-163.16816599905928
FDJ60,OUT027,4141.942861845423
DRQ35,OUT046,1959.5372652131314
NCJ06,OUT046,1901.3065907621813
NCY42,OUT018,2020.4503833475835
DRM37,OUT049,3193.350776241648
FDR14,OUT045,831.979200326231
FDE51,OUT049,880.9326600423194
FDT33,OUT017,2845.1534780384
FDR08,OUT013,1847.5331871591877
FDE36,OUT010,731.3163916301776
FDL22,OUT019,-426.933543322584
FDR44,OUT013,2174.8064959271805
FDI56,OUT019,-461.19521335303125
FDE47,OUT010,119.03735946940395
FDV27,OUT010,-413.88958664895904
FDV10,OUT049,849.5333808490897
FDC40,OUT045,1307.89201861948
NCX41,OUT013,3350.7870198235723
NCQ38,OUT027,3127.9595919143485
FDV12,OUT027,3117.005921497973
FDE52,OUT017,1623.563498515814
FDG20,OUT027,4290.732565151218
FDV16,OUT027,2078.8476493750345
FDI32,OUT017,1953.4352862304406
FDJ32,OUT049,1117.77195939149
FDN39,OUT018,2462.9460548823918
FDY34,OUT017,2859.4299946746587
FDC14,OUT035,797.0909831117099
FDA55,OUT017,3740.579244085267
FDZ50,OUT010,1008.3448947861248
DRG13,OUT049,2715.5152935851565
FDP01,OUT013,2511.849734108584
NCG54,OUT017,2857.4616461519313
FDM13,OUT045,2107.296416047402
NCO18,OUT027,4273.040611620025
NCW41,OUT013,2505.7479943398303
FDM52,OUT027,3824.0073786311204
NCF55,OUT035,638.5708428705373
FDT09,OUT046,2156.9861242970105
NCM19,OUT035,1808.2206891152136
FDW12,OUT018,2112.3180276071234
FDP15,OUT019,2138.841270169366
FDK36,OUT045,816.2025728724145
FDZ25,OUT035,2831.1161107210737
NCW06,OUT049,3140.065280478863
FDW60,OUT046,2892.628247898081
DRC49,OUT013,2335.506923572747
NCT17,OUT035,3038.39379507081
NCN06,OUT018,2308.6297157079052
FDC45,OUT013,2730.572475866627
DRJ47,OUT019,815.8759451239675
NCF06,OUT045,4058.077541144356
FDE21,OUT010,-20.119524095379347
DRG27,OUT013,698.4061738852615
FDW40,OUT049,2393.2350922582923
NCO53,OUT046,2882.555908856392
FDE23,OUT049,892.4276111487801
FDQ16,OUT046,1752.6932015781676
FDS26,OUT045,4082.8585657410435
FDZ13,OUT010,-1101.8725815843286
FDS14,OUT049,2596.116615465963
FDC10,OUT045,1941.4215895588006
FDY16,OUT049,3073.547298536823
FDJ20,OUT035,2095.3351581957145
FDV43,OUT035,768.0905486283643
FDZ32,OUT027,3207.129483791374
FDR23,OUT046,2776.569026156653
FDN24,OUT035,919.3075161230834
FDE34,OUT027,4349.38692761117
FDU31,OUT013,3537.375623874692
FDW33,OUT018,1447.219232206105
FDU26,OUT046,1930.5529871171968
FDE20,OUT027,4207.224630112912
NCW05,OUT035,1707.5780946284676
FDB22,OUT018,2146.7622994115136
FDO56,OUT046,1914.8125466115641
FDA19,OUT027,3532.4360285944117
DRI39,OUT045,894.5826422706145
FDH52,OUT018,766.4466709871701
FDZ50,OUT035,2993.344731206486
NCN42,OUT035,2383.2707145102586
FDB53,OUT013,2385.032471182777
DRG11,OUT017,1881.7958445941379
DRK11,OUT027,3823.267373622944
FDQ60,OUT017,2139.109208337173
FDT36,OUT017,719.5769389291725
DRG25,OUT018,2663.3176718371096
DRJ23,OUT046,3009.291567125811
FDG05,OUT035,2609.4646872095623
NCK06,OUT018,1657.3669639155814
FDU52,OUT017,2609.5726392851057
FDW07,OUT018,1173.9331250818864
NCM17,OUT045,718.251297419983
FDA22,OUT045,2670.7745319324345
NCA41,OUT018,2782.4323545733473
FDF38,OUT035,807.6575276552455
FDH52,OUT046,1074.09239756834
FDY58,OUT019,1690.1454150206362
FDZ16,OUT045,3108.9420382139565
NCM18,OUT017,1128.892750713952
FDA22,OUT018,2375.897839183788
NCJ43,OUT035,2837.269665205311
FDI34,OUT027,5136.715041681922
FDG56,OUT046,1049.151447989219
FDS34,OUT046,1894.4724511453219
DRC01,OUT035,931.5139380845799
FDQ04,OUT035,721.1003194118819
FDK04,OUT035,1017.1699890564112
FDT51,OUT049,1923.8526455805254
FDV26,OUT017,3292.099723577457
FDS04,OUT049,2379.5448920565254
FDW43,OUT018,3381.6935247860224
FDQ28,OUT010,580.7111596887887
NCK06,OUT017,2075.5142513052288
FDS23,OUT018,1794.5360150801523
FDZ36,OUT019,1121.1648243443976
FDE56,OUT018,768.5042497467747
FDW10,OUT027,4232.950883239017
NCN14,OUT045,2899.7182723003243
NCQ18,OUT045,1533.0553282769797
FDW08,OUT017,1858.176750072148
FDU43,OUT035,3830.3804557798476
FDR33,OUT010,-157.08449580532897
FDM24,OUT010,525.8160625706403
NCZ05,OUT046,1636.2593230823534
NCV41,OUT035,1842.286192434226
FDV11,OUT018,2528.8302668593124
NCY05,OUT035,658.4685879222887
FDV44,OUT018,2767.817652575773
FDW32,OUT049,1501.7526887751999
NCU18,OUT027,3710.03097956138
NCC43,OUT035,3996.8268983663547
FDW19,OUT013,1865.0150100757166
FDN31,OUT035,3091.006923600081
FDI48,OUT045,879.0677470224656
FDS24,OUT017,1638.6135142129665
FDF46,OUT049,1951.233408067206
DRG23,OUT017,2546.04598888325
FDG14,OUT018,2178.0402968666685
NCY30,OUT049,2925.3388162342194
FDO28,OUT018,1685.8775250130461
DRD24,OUT035,2317.4982598528945
FDI33,OUT049,1562.559517130022
FDN32,OUT046,2957.218123200278
FDR16,OUT045,3399.282818369032
FDF26,OUT046,2498.5795398329956
NCN29,OUT018,526.400283739509
FDE20,OUT045,2729.0642276940093
FDA46,OUT046,3043.1052531512623
FDU28,OUT045,3007.2400516812413
FDQ48,OUT045,1643.8004336347583
FDV36,OUT013,2079.9319517200465
FDR14,OUT018,579.0816156980343
FDP23,OUT017,3583.825652093661
FDP56,OUT013,892.0569406327015
FDK48,OUT010,-661.2286277096227
FDR48,OUT046,2418.2533559117096
NCY29,OUT049,1016.715527216935
FDM22,OUT018,657.7814598050732
DRJ01,OUT013,2598.0331594566173
FDZ43,OUT045,3895.1470905555166
FDV03,OUT035,2513.432191314311
FDX11,OUT027,4370.691858200291
NCA41,OUT027,4506.980960369812
FDE38,OUT017,2809.403797660014
FDI27,OUT018,536.8614533871917
FDN32,OUT013,2952.5753287885727
NCN43,OUT017,2075.2598289536445
FDB47,OUT027,4737.4015749018145
FDV03,OUT017,2619.0916768498632
NCN30,OUT045,1557.8054787749672
NCV54,OUT010,0.7677651447615972
FDV07,OUT013,1810.7971249585469
FDP07,OUT049,3233.0254892878006
FDK48,OUT018,933.3380751174581
FDM15,OUT019,556.6489342012037
FDY19,OUT027,3347.9880908165874
FDK46,OUT046,4105.413281353463
FDY11,OUT045,1129.7532865297953
